,Topik 1,Topik 2,Topik 3,Total Proporsi Kata
korelasi,0.33964417163520283,0.031815896865002524,0.6285399314997947,1.0
koresponden,0.9086286732768326,0.03166787462531823,0.059703452097849274,1.0000000000000002
korespondensi,0.05656060461299639,0.0314331261846001,0.9120062692024036,1.0
koridor,0.1937331969306558,0.613235382995482,0.1930314200738622,1.0
kosa,0.9432758208695887,0.020162245144548754,0.03656193398586256,1.0
kosong,0.12313842645615909,0.7527656824108451,0.12409589113299575,1.0
kost,0.020079667443579943,0.9596845353586817,0.020235797197738298,0.9999999999999999
kosumen,0.18718775256340633,0.6241690136979599,0.18864323373863384,1.0
kota,0.31248214146913805,0.6616794601619823,0.025838398368879578,0.9999999999999999
kotak,0.03632771291359793,0.020053547991742363,0.9436187390946598,1.0
kotakota,0.06513544941921552,0.2225854600872387,0.7122790904935458,1.0
kotor,0.4760999848581053,0.04409815667566559,0.4798018584662292,1.0
kpc,0.13163447283621157,0.07406131929318321,0.7943042078706052,1.0
kpca,0.07910595750321994,0.043962534720518046,0.876931507776262,1.0
kpi,0.008370996088654204,0.046193724550891976,0.9454352793604538,1.0
kpri,0.12313842687196298,0.7527656815718337,0.12409589155620349,1.0
kr,0.18718775253609923,0.6241690137561487,0.188643233707752,1.0
kreatif,0.9432697702061159,0.02016224420402636,0.036567985589857785,1.0
kreatifita,0.5744543169435377,0.32774479355009345,0.09780088950636905,1.0000000000000002
kredibilita,0.7932816518630328,0.07347670910752234,0.13324163902944486,1.0
kredit,0.7142407996800577,0.27770058152179994,0.008058618798142273,0.9999999999999999
kreditnya,0.7911326173309017,0.07542930213760372,0.13343808053149456,0.9999999999999999
kreditur,0.18718775304541246,0.6241690127260536,0.18864323422853396,1.0
krian,0.7932816519183682,0.07347670909438078,0.13324163898725097,0.9999999999999999
krimin,0.07910595740609576,0.043962534689807806,0.8769315079040965,1.0
kriptografi,0.01920056979212072,0.3880585871557561,0.5927408430521232,1.0
krisi,0.18718775224229933,0.6241690143636394,0.18864323339406125,1.0
kriteria,0.0015906444767067476,0.9784550469195353,0.019954308603758016,1.0
kriteriakriteria,0.013905136041348177,0.9720413565398023,0.014053507418849366,0.9999999999999998
kriterianya,0.12308098327788326,0.7518409871815326,0.12507802954058414,1.0
kriteriapenelitian,0.13518986479327547,0.10926790980347459,0.7555422254032499,1.0
kriti,0.793281651919019,0.07347670909379768,0.1332416389871834,1.0
kromatin,0.07282426647191245,0.8451282219641821,0.08204751156390537,0.9999999999999999
kromosom,0.18969423020887982,0.621891646586416,0.18841412320470421,1.0000000000000002
kroni,0.9702546939464368,0.0105727779890932,0.019172528064470017,1.0
krpai,0.13822165958690694,0.07331640499282217,0.7884619354202709,1.0
kse,0.8752008544344108,0.04456429041458186,0.08023485515100728,0.9999999999999999
ksom,0.7930536927704209,0.07368383085976504,0.13326247636981398,1.0
kuadran,0.18705276599708956,0.6228323310849124,0.19011490291799807,1.0
kuadrat,0.18934625170369987,0.6222078154552686,0.18844593284103148,1.0
kuadratnya,0.13153748885730648,0.0731009597513517,0.7953615513913418,1.0
kualiata,0.12375032350348354,0.7521894709103911,0.12406020558612535,1.0
kualifikasi,0.07313326557338744,0.853190981988786,0.07367575243782665,1.0
kualita,0.10850145370587831,0.5012321013412028,0.39026644495291896,1.0
kualitasnya,0.1871877532491552,0.6241690123219031,0.1886432344289417,1.0
kualitatif,0.02962162340517481,0.5226364894839056,0.4477418871109196,1.0
kuantisasi,0.01760703068110227,0.009583251428276237,0.9728097178906214,0.9999999999999999
kuantita,0.07309928195902442,0.8529626587723208,0.07393805926865468,0.9999999999999999
kuantitatif,0.019783167399748145,0.06735992761294958,0.9128569049873023,1.0
kuat,0.07248042211435753,0.7627148373078404,0.1648047405778022,1.0000000000000002
kuatir,0.13361677535197528,0.07310214048658648,0.7932810841614383,1.0
kub,0.12313842638381028,0.7527656825560775,0.12409589106011233,1.0000000000000002
kuce,0.047569174465176806,0.9066975350918797,0.04573329044294347,1.0
kuda,0.13153748817879268,0.07310095953358409,0.7953615522876232,1.0
kueri,0.03602577269805575,0.0200210494469379,0.9439531778550063,1.0
kuesion,0.5639789233344198,0.42030895531947915,0.015712121346101053,0.9999999999999999
kuision,0.617134708083488,0.32241706160018163,0.06044823031633035,1.0
kuison,0.06888039677992178,0.7230277464553074,0.20809185676477088,1.0
kuitansi,0.07949750732036372,0.05026536921968071,0.8702371234599556,1.0
kuliah,0.35867226899752586,0.6332003575788643,0.008127373423609734,0.9999999999999999
kulin,0.014398705391061277,0.8295933212069051,0.1560079734020336,1.0
kulit,0.701381452961017,0.043490574531102666,0.25512797250788033,1.0
kulka,0.18718775185364553,0.624169015130185,0.18864323301616964,1.0000000000000002
kultur,0.7932816516518644,0.07347670915797506,0.13324163919016044,0.9999999999999999
kuman,0.7932816516329811,0.07347670916321343,0.13324163920380558,1.0000000000000002
kumpulan,0.23873172923336342,0.7274870260784736,0.03378124468816301,1.0
kumuh,0.7932816514668478,0.07347670920327816,0.13324163932987396,1.0
kunci,0.3089803064065912,0.4425068730597932,0.2485128205336155,1.0
kuncibsp,0.13218008237495077,0.0794641114742845,0.7883558061507646,0.9999999999999999
kunciindik,0.8699768868727277,0.04884794514849891,0.08117516797877343,1.0
kuncipenilaian,0.13936798310178208,0.07492218636798043,0.7857098305302375,1.0
kunciâ,0.7898834665350618,0.07656427262747599,0.13355226083746236,1.0000000000000002
kune,0.29139143558451197,0.014982472150487734,0.6936260922650004,1.0
kunir,0.1871877522276283,0.6241690143759341,0.18864323339643763,1.0
kunjung,0.9096597533957373,0.032904832953506075,0.0574354136507566,1.0
kunjungan,0.052176738102867846,0.8954371467116761,0.052386115185456064,1.0
kuno,0.1874820724763248,0.6121147580163895,0.20040316950728568,1.0
kupukupu,0.7932816516331991,0.07347670916284259,0.13324163920395823,0.9999999999999999
kurangnya,0.8308260885625114,0.06109788845079351,0.10807602298669518,1.0000000000000002
kurikul,0.18718775265034712,0.6241690135288699,0.18864323382078305,1.0
kurikulum,0.018172017902846015,0.9636245122024807,0.018203469894673217,1.0
kurikulumwali,0.784116087755167,0.08180446130583537,0.1340794509389977,1.0
kurir,0.1871877532491552,0.6241690123219031,0.1886432344289417,1.0
kursimeja,0.13197099248642968,0.07364739085060307,0.7943816166629672,1.0
kursu,0.9109792275949185,0.031641861767936416,0.05737891063714499,0.9999999999999998
kurtosi,0.13153748824225658,0.07310095955419899,0.7953615522035444,1.0
kurva,0.8526986996402184,0.04422681104937576,0.1030744893104058,1.0
kusion,0.8273088396787525,0.1327482759354906,0.039942884385757015,1.0
kusta,0.032020219944881495,0.017589209674713942,0.9503905703804045,1.0
kwalita,0.1871877521452402,0.6241690145416111,0.1886432333131487,1.0
kwanyar,0.26463452494742706,0.024911695150683002,0.7104537799018898,0.9999999999999999
kwarcab,0.7918442169788019,0.0747827505245206,0.13337303249667745,0.9999999999999999
kwarda,0.7918442169788019,0.0747827505245206,0.13337303249667745,0.9999999999999999
kwartir,0.8748496902939518,0.04489497377025249,0.08025533593579574,1.0
lab,0.09174603300475247,0.8157945613397977,0.0924594056554499,1.0
laba,0.12313842648178801,0.7527656823592562,0.12409589115895568,0.9999999999999999
labang,0.5801459177549587,0.32241132467440037,0.09744275757064091,1.0
label,0.015483761413685668,0.16038979227437608,0.8241264463119382,1.0
lablel,0.13153748883834002,0.07310095974534628,0.7953615514163136,0.9999999999999999
laboratori,0.13153748871591645,0.07310095970596246,0.7953615515781212,1.0
laboratorium,0.9871372980237364,0.0046173098216543956,0.008245392154609147,1.0
laboraturium,0.7932816514009804,0.0734767092187994,0.13324163938022027,1.0
lafadz,0.38261198663952806,0.4466080349888333,0.17077997837163866,1.0
lafadznya,0.38261198671522056,0.4466080349200597,0.1707799783647198,1.0
laga,0.07932186283766951,0.047437969716053636,0.8732401674462767,0.9999999999999999
lagu,0.047867104622907435,0.01873939858153717,0.9333934967955555,1.0
lahan,0.00546210123148209,0.9890237758865685,0.005514122881949418,1.0
lahana,0.18718775235971732,0.624169014110521,0.18864323352976178,1.0
lahannya,0.18718775262335668,0.6241690135823121,0.18864323379433112,1.0
laik,0.18718775379272456,0.6241690112238711,0.18864323498340418,0.9999999999999999
lainkarena,0.18718775218670558,0.6241690144599221,0.18864323335337232,1.0
lainlain,0.5632692288763465,0.01614213855057815,0.42058863257307544,1.0
lainnyamaka,0.18718775225197662,0.624169014327418,0.18864323342060535,1.0
lainpada,0.13153748849493807,0.07310095963498547,0.7953615518700765,1.0
lainya,0.3486161972959814,0.13108863366595053,0.5202951690380682,1.0
laju,0.056602350830134186,0.03236372239317819,0.9110339267766876,1.0
laki,0.664070842855112,0.044162372657717476,0.2917667844871705,1.0
lakilaki,0.14462166279426125,0.012974661930793253,0.8424036752749454,0.9999999999999999
laksanakan,0.7908523675747366,0.07568393717090363,0.13346369525435978,1.0
laku,0.7907021623570493,0.0758204117697351,0.13347742587321554,0.9999999999999999
lakukan,0.0648508985263544,0.21624219388146848,0.7189069075921771,1.0
lalat,0.12694079358954447,0.7491850723497385,0.1238741340607169,0.9999999999999999
lalulinta,0.1199253602089745,0.701043891538126,0.17903074825289955,1.0
lamadalam,0.13936798310178208,0.07492218636798043,0.7857098305302375,1.0
laman,0.1319620420607395,0.07730500853177617,0.7907329494074844,1.0
lambang,0.7932816517548339,0.07347670913341126,0.13324163911175502,1.0000000000000002
lambat,0.2153635802854056,0.7541159111712313,0.03052050854336313,1.0
lambatnya,0.580145796139689,0.3224114399468486,0.0974427639134625,1.0
lambourn,0.1315374885070052,0.07310095963913876,0.795361551853856,1.0
lamongan,0.024188851537744572,0.9514418819610843,0.024369266501171053,0.9999999999999999
lamonganpemberian,0.13173502498661607,0.07505701803163692,0.793207956981747,1.0
lampau,0.18718775226878162,0.6241690142935648,0.18864323343765352,0.9999999999999999
lampu,0.015550473308657203,0.34998435576456216,0.6344651709267806,1.0
lampung,0.04571164986266177,0.907091541432538,0.04719680870480031,1.0
lan,0.06076412920923552,0.8779992691858757,0.061236601604888745,0.9999999999999999
lanal,0.1328702993658248,0.08629882481845796,0.7808308758157172,1.0
lancar,0.6687325200862669,0.29884067094236516,0.03242680897136775,0.9999999999999998
landasan,0.12722786126287838,0.7457084986344551,0.12706364010266644,0.9999999999999999
langkah,0.18397321587899254,0.0979052717139313,0.7181215124070761,1.0
langkahlangkah,0.8755509452647428,0.04423461718579,0.08021443754946733,1.0
langsung,0.37060023412288273,0.1882590895974692,0.44114067627964804,1.0
languag,0.8120623472483817,0.15749399291845945,0.030443659833158908,1.0
languang,0.7932816518631519,0.07347670910724936,0.13324163902959874,1.0
lanjutan,0.09632883155011807,0.3212040018943394,0.5824671665555425,1.0
lanjuti,0.1871877522470043,0.6241690143363232,0.18864323341667238,0.9999999999999998
lansia,0.7932816518767322,0.07347670910394638,0.13324163901932148,1.0
lantai,0.06507672728538963,0.5659109810346701,0.3690122916799403,1.0
lapacian,0.1315374881006696,0.07310095950855947,0.7953615523907709,1.0
lapangan,0.07779105660065044,0.7369425215149465,0.18526642188440295,1.0
lapi,0.07910595727034654,0.04396253464651524,0.8769315080831382,1.0
lapisan,0.24809034514343506,0.005425319252944347,0.7464843356036206,1.0
laplacian,0.2010973418140219,0.014708267765750044,0.7841943904202281,1.0
lapor,0.18718775404256896,0.6241690107302401,0.18864323522719093,1.0
laporan,0.14412704827394968,0.847824763580198,0.008048188145852423,1.0000000000000002
laptop,0.574740816788038,0.3851377490801395,0.040121434131822495,0.9999999999999999
larangan,0.12477594304788622,0.7512236665462799,0.12400039040583391,1.0
laravel,0.022856024687693523,0.9543489909922852,0.02279498432002129,1.0
larg,0.05656060443555061,0.03143312612846197,0.9120062694359874,1.0
lari,0.09174603298542809,0.8157945613775498,0.09245940563702218,1.0
latar,0.3152030144486337,0.10666383591195414,0.5781331496394122,1.0
latarbelakang,0.131537488431378,0.07310095961410104,0.795361551954521,1.0
latent,0.036912288297550076,0.9261831270090035,0.03690458469344643,1.0
latih,0.46006255445837835,0.3488082882768409,0.19112915726478072,1.0
latihan,0.5382864315013063,0.4534700090301528,0.008243559468540976,1.0
latin,0.8742081050876694,0.04423415854846816,0.08155773636386236,0.9999999999999999
latitud,0.6635302450541065,0.03217277996447225,0.3042969749814213,1.0
laut,0.05145744485538197,0.5424709996689461,0.40607155547567186,0.9999999999999999
lawan,0.33897652590697847,0.600005158472584,0.0610183156204375,0.9999999999999999
layak,0.28218723406386076,0.663234067024765,0.0545786989113743,1.0
layanan,0.20638337863769834,0.6572131242998989,0.13640349706240293,1.0
layang,0.1931343021358853,0.618766022334005,0.18809967553010967,1.0
layar,0.9041182788729469,0.07353910464427596,0.022342616482777123,1.0
layer,0.05256917458314294,0.1446107955744624,0.8028200298423946,1.0
layout,0.19373320720211223,0.6132353299535286,0.19303146284435904,0.9999999999999998
lazada,0.08517105959231056,0.043964607242346944,0.8708643331653425,1.0
lazim,0.5791199668453207,0.32185526457032076,0.0990247685843585,1.0
lb,0.9699277633523654,0.010782595713908156,0.01928964093372643,1.0
lbp,0.026529466311332486,0.014688334260174282,0.9587821994284932,1.0
lce,0.13153748803452253,0.0731009594869929,0.7953615524784845,1.0
lcm,0.2647072090420831,0.025255945368533924,0.710036845589383,1.0
lda,0.023174117495356923,0.005959430160850564,0.9708664523437924,0.9999999999999999
lead,0.12313842689613794,0.7527656815249034,0.12409589157895856,1.0
leaflet,0.7927779654015114,0.07393435384387752,0.1332876807546111,0.9999999999999999
leafletj,0.18718775231942217,0.6241690141945381,0.1886432334860397,1.0
leantouch,0.08826146787395316,0.04396566296122425,0.8677728691648227,1.0
leap,0.9670429839283674,0.011688170125410083,0.0212688459462226,1.0000000000000002
learn,0.4094430455755995,0.21425750746544472,0.37629944695895573,1.0
learner,0.9306878410519777,0.02464761079984707,0.044664548148175325,1.0
learninginform,0.1871877525670832,0.6241690136964053,0.18864323373651143,1.0
leas,0.9423956592937888,0.021017796980171217,0.03658654372603997,1.0
least,0.04767032572533127,0.4238786070297632,0.5284510672449054,0.9999999999999999
lebar,0.0356443025194919,0.22760514489583644,0.7367505525846716,1.0
lebel,0.18718775308505464,0.6241690126492728,0.1886432342656725,1.0
lebo,0.18718775198529447,0.6241690148666399,0.1886432331480657,1.0
led,0.9519855953532095,0.017066411751878324,0.030947992894912256,1.0
legalita,0.1318905209663352,0.07659678474742382,0.791512694286241,1.0
leght,0.13153748851914893,0.07310095964259543,0.7953615518382556,1.0
lekukan,0.7932816517029343,0.07347670914536236,0.13324163915170337,1.0
lelah,0.4761000068794902,0.04409815660258306,0.4798018365179267,1.0
leluasa,0.7932816520074104,0.07347670907238986,0.13324163892019966,1.0
lemah,0.4761140171554486,0.044135837510621036,0.4797501453339304,1.0
lemahnya,0.7932816511906974,0.07347670926855397,0.13324163954074858,1.0
lemak,0.664092447589242,0.07340335636194101,0.2625041960488168,0.9999999999999998
lembaga,0.27211086132194817,0.6401263368953096,0.08776280178274216,1.0
lembaganya,0.13310826903321243,0.08865530681483498,0.7782364241519527,1.0
lembar,0.1317264710699836,0.07497231293078571,0.7933012159992309,1.0000000000000002
lembaran,0.4627777946569843,0.4870707116698533,0.05015149367316235,1.0
lembut,0.07910595717436114,0.04396253461601478,0.8769315082096241,1.0
lempar,0.1871877523853708,0.6241690140542199,0.18864323356040935,1.0
lencana,0.9303597334093128,0.024964618240105554,0.044675648350581625,0.9999999999999999
lengan,0.1871877519694895,0.6241690149016583,0.18864323312885228,1.0000000000000002
lenght,0.07910595733201371,0.04396253466600878,0.8769315080019775,1.0
lengkap,0.4758290105051075,0.5108674685563578,0.01330352093853468,1.0
lengkapnya,0.7869105706220356,0.07926541937065892,0.13382401000730537,0.9999999999999999
length,0.02095777420375177,0.011601218850228452,0.9674410069460199,1.0
lensa,0.7373875652258761,0.0734449728378071,0.18916746193631667,0.9999999999999998
lenteng,0.18718775248948855,0.6241690138562574,0.18864323365425403,1.0
lentur,0.1871877519694895,0.6241690149016583,0.18864323312885228,1.0000000000000002
